X,Y,Z,DISP,FEED MM/MIN,DUR TIME,TME
-24.807,-0.662,-10.929,0.031128765,,0.020891253,2773.658197
-24.829,-0.64,-10.93,0.031064449,,0.02075251,2773.67895
-24.859,-0.632,-10.931,0.031796226,,0.020709633,2773.69966
-24.89,-0.639,-10.932,0.031890437,,0.021197484,2773.720857
-24.913,-0.661,-10.934,0.030692019,,0.021260292,2773.742117
-24.923,-0.69,-10.935,0.031591138,,0.020461346,2773.762579
-24.917,-0.721,-10.936,0.031256999,,0.021060759,2773.783639
-24.897,-0.745,-10.937,0.031968735,,0.020837999,2773.804477
-24.867,-0.756,-10.938,0.031272992,,0.02131249,2773.82579
-24.836,-0.752,-10.939,0.031416556,,0.020848661,2773.846639
-24.811,-0.733,-10.94,0.031400637,,0.020944371,2773.867583
-24.799,-0.704,-10.941,0.031080541,,0.020933758,2773.888517
-24.801,-0.673,-10.942,0.031685959,,0.02072036,2773.909237
-24.819,-0.647,-10.944,0.03132092,,0.021123973,2773.930361
-24.847,-0.633,-10.945,0.031080541,,0.020880613,2773.951242
-24.878,-0.635,-10.946,0.031400637,,0.02072036,2773.971962
-24.905,-0.651,-10.947,0.031400637,,0.020933758,2773.992896
-24.921,-0.678,-10.948,0.031016125,,0.020933758,2774.01383
-24.921,-0.709,-10.949,0.031780497,,0.020677417,2774.034507
-24.906,-0.737,-10.95,0.031921779,,0.021186998,2774.055694
-24.879,-0.754,-10.951,0.031080541,,0.021281186,2774.076975
-24.848,-0.756,-10.952,0.031368774,,0.02072036,2774.097695
-24.82,-0.742,-10.954,0.031638584,,0.020912516,2774.118608
-24.802,-0.716,-10.955,0.031272992,,0.021092389,2774.1397
-24.798,-0.685,-10.956,0.031796226,,0.020848661,2774.160549
-24.811,-0.656,-10.957,0.030626786,,0.021197484,2774.181747
-24.835,-0.637,-10.958,0.031416556,,0.020417857,2774.202164
-24.866,-0.632,-10.959,0.031968735,,0.020944371,2774.223109
-24.896,-0.643,-10.96,0.030495901,,0.02131249,2774.244421
-24.916,-0.666,-10.961,0.031796226,,0.020330601,2774.264752
-24.923,-0.697,-10.962,0.031638584,,0.021197484,2774.285949
-24.913,-0.727,-10.963,0.031176915,,0.021092389,2774.307042
-24.891,-0.749,-10.965,0.032031235,,0.02078461,2774.327826
-24.86,-0.757,-10.966,0.031064449,,0.021354157,2774.349181
-24.83,-0.749,-10.967,0.031160873,,0.020709633,2774.36989
-24.807,-0.728,-10.968,0.031336879,,0.020773915,2774.390664
-24.798,-0.698,-10.969,0.031591138,,0.020891253,2774.411555
-24.804,-0.667,-10.97,0.031256999,,0.021060759,2774.432616
-24.824,-0.643,-10.971,0.031968735,,0.020837999,2774.453454
-24.854,-0.632,-10.972,0.031416556,,0.02131249,2774.474767
-24.885,-0.637,-10.973,0.031464265,,0.020944371,2774.495711
-24.91,-0.656,-10.975,0.031400637,,0.020976177,2774.516687
-24.922,-0.685,-10.976,0.031160873,,0.020933758,2774.537621
-24.919,-0.716,-10.977,0.031638584,,0.020773915,2774.558395
-24.901,-0.742,-10.978,0.03132092,,0.021092389,2774.579487
-24.873,-0.756,-10.979,0.031080541,,0.020880613,2774.600368
-24.842,-0.754,-10.98,0.031921779,,0.02072036,2774.621088
-24.815,-0.737,-10.981,0.030903074,,0.021281186,2774.642369
-24.8,-0.71,-10.982,0.031016125,,0.02060205,2774.662971
-24.8,-0.679,-10.983,0.031780497,,0.020677417,2774.683649
-24.815,-0.651,-10.984,0.030594117,,0.021186998,2774.704836
-24.841,-0.635,-10.986,0.03207803,,0.020396078,2774.725232
-24.873,-0.633,-10.987,0.03132092,,0.021385353,2774.746617
-24.901,-0.647,-10.988,0.031638584,,0.020880613,2774.767498
-24.919,-0.673,-10.989,0.031160873,,0.021092389,2774.78859
-24.922,-0.704,-10.99,0.031400637,,0.020773915,2774.809364
-24.91,-0.733,-10.991,0.031416556,,0.020933758,2774.830298
-24.885,-0.752,-10.992,0.031272992,,0.020944371,2774.851242
-24.854,-0.756,-10.993,0.031638584,,0.020848661,2774.872091
-24.824,-0.746,-10.994,0.031304952,,0.021092389,2774.893183
-24.804,-0.722,-10.996,0.031591138,,0.020869968,2774.914053
-24.798,-0.691,-10.997,0.031336879,,0.021060759,2774.935114
-24.807,-0.661,-10.998,0.031160873,,0.020891253,2774.956005
-24.83,-0.64,-10.999,0.031064449,,0.020773915,2774.976779
-24.86,-0.632,-11,0.002,,0.020709633,2774.997489
-24.862,-0.632,-11,0.030016662,,0.001333333,2774.998822
-24.892,-0.633,-11,0.026683328,,0.020011108,2775.018833
-24.918,-0.639,-11,0.025806976,,0.017788885,2775.036622
-24.939,-0.654,-11,0.02607681,,0.017204651,2775.053827
-24.953,-0.676,-11,0.026305893,,0.01738454,2775.071211
-24.957,-0.702,-11,0.536238753,,0.017537262,2775.088749
-24.941,-1.238,-11,0.0560803,,0.357492502,2775.446241
-24.938,-1.294,-11,0.563151845,,0.037386866,2775.483628
-24.902,-1.856,-11,0.057140179,,0.375434563,2775.859063
-24.898,-1.913,-11,0.282294173,,0.038093452,2775.897156
-24.871,-2.194,-11,0.621805436,,0.188196115,2776.085352
-24.812,-2.813,-11,0.029154759,,0.414536957,2776.499889
-24.809,-2.842,-11,0.594747846,,0.019436506,2776.519326
-24.734,-3.432,-11,0.056568542,,0.396498564,2776.915824
-24.726,-3.488,-11,0.227705951,,0.037712362,2776.953537
-24.691,-3.713,-11,0.056718604,,0.151803967,2777.10534
-24.682,-3.769,-11,0.620784181,,0.037812402,2777.143153
-24.584,-4.382,-11,0.006082763,,0.413856121,2777.557009
-24.583,-4.388,-11,0.630334832,,0.004055175,2777.561064
-24.464,-5.007,-11,0.057271284,,0.420223221,2777.981287
-24.452,-5.063,-11,0.230488611,,0.038180856,2778.019468
-24.402,-5.288,-11,0.057489129,,0.153659074,2778.173127
-24.389,-5.344,-11,0.576927205,,0.038326086,2778.211453
-24.263,-5.907,-11,0.057723479,,0.384618137,2778.596072
-24.249,-5.963,-11,0.581372514,,0.038482319,2778.634554
-24.104,-6.526,-11,0.058240879,,0.387581676,2779.022136
-24.088,-6.582,-11,0.237360485,,0.038827253,2779.060963
-24.022,-6.81,-11,0.055362442,,0.158240324,2779.219203
-24.006,-6.863,-11,0.586400034,,0.036908295,2779.256111
-23.842,-7.426,-11,0.058821765,,0.390933356,2779.647045
-23.824,-7.482,-11,0.59230482,,0.03921451,2779.686259
-23.64,-8.045,-11,0.036055513,,0.39486988,2780.081129
-23.628,-8.079,-11,0.262545234,,0.024037009,2780.105166
-23.539,-8.326,-11,0.070228199,,0.175030156,2780.280196
-23.515,-8.392,-11,0.528591525,,0.0468188,2780.327015
-23.335,-8.889,-11,0.059464275,,0.35239435,2780.679409
-23.315,-8.945,-11,0.604995868,,0.03964285,2780.719052
-23.091,-9.507,-11,0.061846584,,0.403330579,2781.122383
-23.067,-9.564,-11,0.245415973,,0.041231056,2781.163614
-22.969,-9.789,-11,0.041231056,,0.163610649,2781.327225
-22.953,-9.827,-11,0.571454285,,0.027487371,2781.354712
-22.725,-10.351,-11,0.061741396,,0.380969523,2781.735682
-22.699,-10.407,-11,0.591805711,,0.041160931,2781.776842
-22.446,-10.942,-11,0.030870698,,0.394537141,2782.17138
-22.433,-10.97,-11,0.252685575,,0.020580465,2782.19196
-22.318,-11.195,-11,0.06306346,,0.16845705,2782.360417
-22.289,-11.251,-11,0.569324161,,0.042042307,2782.402459
-22.03,-11.758,-11,0.063529521,,0.37954944,2782.782009
-22,-11.814,-11,0.588600034,,0.042353014,2782.824362
-21.715,-12.329,-11,0.054203321,,0.392400023,2783.216762
-21.688,-12.376,-11,0.278861973,,0.036135547,2783.252897
-21.546,-12.616,-11,0.57212586,,0.185907982,2783.438805
-21.254,-13.108,-11,0.065513357,,0.38141724,2783.820223
-21.22,-13.164,-11,0.60030409,,0.043675572,2783.863898
-20.897,-13.67,-11,0.046872167,,0.400202726,2784.264101
-20.871,-13.709,-11,0.224659743,,0.031248111,2784.295349
-20.745,-13.895,-11,0.068505474,,0.149773162,2784.445122
-20.707,-13.952,-11,0.613551139,,0.045670316,2784.490793
-20.36,-14.458,-11,0.068818602,,0.409034093,2784.899827
-20.32,-14.514,-11,0.557441477,,0.045879068,2784.945706
-19.991,-14.964,-11,0.033600595,,0.371627651,2785.317333
-19.971,-14.991,-11,0.275045451,,0.022400397,2785.339734
-19.802,-15.208,-11,0.047801674,,0.183363634,2785.523097
-19.773,-15.246,-11,0.592102187,,0.031867782,2785.554965
-19.409,-15.713,-11,0.050447993,,0.394734791,2785.9497
-19.377,-15.752,-11,0.585768726,,0.033631995,2785.983332
-19.002,-16.202,-11,0.065192024,,0.390512484,2786.373844
-18.959,-16.251,-11,0.255783111,,0.043461349,2786.417306
-18.79,-16.443,-11,0.084958814,,0.170522074,2786.587828
-18.733,-16.506,-11,0.507906487,,0.056639209,2786.644467
-18.396,-16.886,-11,0.063702433,,0.338604325,2786.983071
-18.353,-16.933,-11,0.592798448,,0.042468289,2787.02554
-17.946,-17.364,-11,0.026870058,,0.395198965,2787.420739
-17.927,-17.383,-11,0.292035957,,0.017913372,2787.438652
-17.721,-17.59,-11,0.026172505,,0.194690638,2787.633343
-17.702,-17.608,-11,0.607408429,,0.017448336,2787.650791
-17.271,-18.036,-11,0.032557641,,0.404938953,2788.05573
-17.247,-18.058,-11,0.582992281,,0.021705094,2788.077435
-16.821,-18.456,-11,0.07582216,,0.388661521,2788.466097
-16.764,-18.506,-11,0.257856549,,0.050548107,2788.516645
-16.571,-18.677,-11,0.116931604,,0.171904366,2788.688549
-16.483,-18.754,-11,0.48193153,,0.077954403,2788.766503
-16.12,-19.071,-11,0.04110961,,0.321287687,2789.087791
-16.089,-19.098,-11,0.581945874,,0.027406406,2789.115198
-15.639,-19.467,-11,0.0718401,,0.387963916,2789.503161
-15.583,-19.512,-11,0.284431011,,0.0478934,2789.551055
-15.358,-19.686,-11,0.567640731,,0.189620674,2789.740676
-14.908,-20.032,-11,0.070604532,,0.378427154,2790.119103
-14.852,-20.075,-11,0.624135402,,0.047069688,2790.166172
-14.345,-20.439,-11,0.068242216,,0.416090268,2790.582263
-14.289,-20.478,-11,0.203855341,,0.04549481,2790.627757
-14.12,-20.592,-11,0.068242216,,0.135903561,2790.763661
-14.064,-20.631,-11,0.541944647,,0.04549481,2790.809156
-13.614,-20.933,-11,0.067675697,,0.361296431,2791.170452
-13.558,-20.971,-11,0.597628647,,0.045117132,2791.215569
-13.052,-21.289,-11,0.062769419,,0.398419098,2791.613988
-12.998,-21.321,-11,0.26496981,,0.04184628,2791.655835
-12.77,-21.456,-11,0.067230945,,0.17664654,2791.832481
-12.712,-21.49,-11,0.557065526,,0.04482063,2791.877302
-12.231,-21.771,-11,0.026925824,,0.371377017,2792.248679
-12.208,-21.785,-11,0.576302872,,0.017950549,2792.266629
-11.701,-22.059,-11,0.063529521,,0.384201915,2792.650831
-11.645,-22.089,-11,0.290697437,,0.042353014,2792.693184
-11.386,-22.221,-11,0.025059928,,0.193798291,2792.886983
-11.364,-22.233,-11,0.60105657,,0.016706619,2792.903689
-10.827,-22.503,-11,0.028635642,,0.40070438,2793.304394
-10.801,-22.515,-11,0.557907698,,0.019090428,2793.323484
-10.295,-22.75,-11,0.061741396,,0.371938466,2793.695423
-10.239,-22.776,-11,0.306863162,,0.041160931,2793.736584
-9.957,-22.897,-11,0.611100646,,0.204575441,2793.941159
-9.395,-23.137,-11,0.060539243,,0.407400431,2794.348559
-9.339,-23.16,-11,0.543566923,,0.040359496,2794.388919
-8.832,-23.356,-11,0.060166436,,0.362377949,2794.751297
-8.776,-23.378,-11,0.298600067,,0.040110957,2794.791408
-8.495,-23.479,-11,0.61516258,,0.199066711,2794.990475
-7.915,-23.684,-11,0.04110961,,0.410108387,2795.400583
-7.876,-23.697,-11,0.590770683,,0.027406406,2795.427989
-7.313,-23.876,-11,0.0585235,,0.393847122,2795.821836
-7.257,-23.893,-11,0.259200694,,0.039015666,2795.860852
-7.008,-23.965,-11,0.03324154,,0.172800463,2796.033653
-6.976,-23.974,-11,0.585293943,,0.022161027,2796.055814
-6.413,-24.134,-11,0.057974132,,0.390195962,2796.44601
-6.357,-24.149,-11,0.580145671,,0.038649421,2796.484659
-5.794,-24.289,-11,0.057489129,,0.386763781,2796.871423
-5.738,-24.302,-11,0.260317114,,0.038326086,2796.909749
-5.484,-24.359,-11,0.027658633,,0.173544743,2797.083294
-5.457,-24.365,-11,0.576066836,,0.018439089,2797.101733
-4.894,-24.487,-11,0.057271284,,0.384044558,2797.485777
-4.838,-24.499,-11,0.571360657,,0.038180856,2797.523958
-4.276,-24.602,-11,0.057870545,,0.380907104,2797.904865
-4.219,-24.612,-11,0.284423979,,0.038580363,2797.943446
-3.938,-24.656,-11,0.056718604,,0.189615986,2798.133062
-3.882,-24.665,-11,0.588615324,,0.037812402,2798.170874
-3.3,-24.753,-11,0.037215588,,0.392410216,2798.563284
-3.263,-24.757,-11,0.566972662,,0.024810392,2798.588095
-2.7,-24.824,-11,0.056320511,,0.377981775,2798.966076
-2.644,-24.83,-11,0.282294173,,0.037547008,2799.003623
-2.363,-24.857,-11,0.621350948,,0.188196115,2799.191819
-1.744,-24.911,-11,0.0560803,,0.414233965,2799.606053
-1.688,-24.914,-11,0.563852818,,0.037386866,2799.64344
-1.125,-24.945,-11,0.0560803,,0.375901878,2800.019342
-1.069,-24.948,-11,0.225108863,,0.037386866,2800.056729
-0.844,-24.955,-11,0.056035703,,0.150072575,2800.206802
-0.788,-24.957,-11,0.6191583,,0.037357135,2800.244159
-0.169,-24.971,-11,0.056,,0.4127722,2800.656931
-0.113,-24.971,-11,0.563014209,,0.037333333,2800.694264
0.45,-24.967,-11,0.056008928,,0.375342806,2801.069607
0.506,-24.966,-11,0.225142177,,0.037339285,2801.106946
0.731,-24.958,-11,0.057008771,,0.150094785,2801.257041
0.788,-24.957,-11,0.618505457,,0.038005848,2801.295047
1.406,-24.932,-11,0.057078893,,0.412336971,2801.707384
1.463,-24.929,-11,0.563421689,,0.038052595,2801.745437
2.025,-24.889,-11,0.056222771,,0.37561446,2802.121051
2.081,-24.884,-11,0.227068272,,0.037481847,2802.158533
2.307,-24.862,-11,0.056222771,,0.151378848,2802.309912
2.363,-24.857,-11,0.622299767,,0.037481847,2802.347394
2.982,-24.793,-11,0.056435804,,0.414866511,2802.76226
3.038,-24.786,-11,0.567115509,,0.037623869,2802.799884
3.6,-24.71,-11,0.057706152,,0.378077006,2803.177961
3.657,-24.701,-11,0.227705951,,0.038470768,2803.216432
3.882,-24.666,-11,0.056718604,,0.151803967,2803.368236
3.938,-24.657,-11,0.570958843,,0.037812402,2803.406048
4.501,-24.562,-11,0.056718604,,0.380639228,2803.786687
4.557,-24.553,-11,0.573247765,,0.037812402,2803.8245
5.119,-24.44,-11,0.058051701,,0.382165177,2804.206665
5.176,-24.429,-11,0.287975693,,0.038701134,2804.245366
5.457,-24.366,-11,0.028861739,,0.191983796,2804.43735
5.485,-24.359,-11,0.606671245,,0.01924116,2804.456591
6.076,-24.222,-11,0.057974132,,0.404447497,2804.861038
6.132,-24.207,-11,0.523699341,,0.038649421,2804.899688
6.638,-24.072,-11,0.058940648,,0.349132894,2805.248821
6.695,-24.057,-11,0.292720003,,0.039293765,2805.288115
6.976,-23.975,-11,0.034481879,,0.195146668,2805.483261
7.009,-23.965,-11,0.611859461,,0.02298792,2805.506249
7.595,-23.789,-11,0.059135438,,0.407906307,2805.914155
7.651,-23.77,-11,0.533476335,,0.039423625,2805.953579
8.157,-23.601,-11,0.059464275,,0.35565089,2806.30923
8.213,-23.581,-11,0.240077071,,0.03964285,2806.348873
8.439,-23.5,-11,0.059464275,,0.160051381,2806.508924
8.495,-23.48,-11,0.599604036,,0.03964285,2806.548567
9.057,-23.271,-11,0.061098281,,0.399736024,2806.948303
9.114,-23.249,-11,0.54632591,,0.040732188,2806.989035
9.62,-23.043,-11,0.060539243,,0.364217273,2807.353253
9.676,-23.02,-11,0.245415973,,0.040359496,2807.393612
9.901,-22.922,-11,0.060926185,,0.163610649,2807.557223
9.957,-22.898,-11,0.616010552,,0.040617457,2807.59784
10.52,-22.648,-11,0.062169124,,0.410673701,2808.008514
10.576,-22.621,-11,0.562658866,,0.041446083,2808.04996
11.083,-22.377,-11,0.06306346,,0.375105911,2808.425066
11.139,-22.348,-11,0.252232036,,0.042042307,2808.467108
11.364,-22.234,-11,0.027294688,,0.168154691,2808.635263
11.388,-22.221,-11,0.606963755,,0.018196459,2808.653459
11.926,-21.94,-11,0.064884513,,0.404642503,2809.058102
11.983,-21.909,-11,0.516735909,,0.043256342,2809.101358
12.433,-21.655,-11,0.064498062,,0.344490606,2809.445849
12.489,-21.623,-11,0.26136947,,0.042998708,2809.488847
12.714,-21.49,-11,0.065,,0.174246314,2809.663094
12.77,-21.457,-11,0.592703973,,0.043333333,2809.706427
13.277,-21.15,-11,0.066573268,,0.395135982,2810.101563
13.333,-21.114,-11,0.54863558,,0.044382179,2810.145945
13.793,-20.815,-11,0.054918121,,0.365757054,2810.511702
13.839,-20.785,-11,0.272091896,,0.036612081,2810.548314
14.064,-20.632,-11,0.068242216,,0.181394597,2810.729709
14.12,-20.593,-11,0.548150527,,0.04549481,2810.775204
14.57,-20.28,-11,0.048826222,,0.365433685,2811.140637
14.61,-20.252,-11,0.58180581,,0.032550815,2811.173188
15.077,-19.905,-11,0.070604532,,0.38787054,2811.561059
15.133,-19.862,-11,0.213827033,,0.047069688,2811.608129
15.302,-19.731,-11,0.067007462,,0.142551355,2811.75068
15.355,-19.69,-11,0.578626823,,0.044671642,2811.795352
15.808,-19.33,-11,0.05481788,,0.385751215,2812.181103
15.851,-19.296,-11,0.610239297,,0.036545254,2812.217648
16.317,-18.902,-11,0.071589105,,0.406826198,2812.624474
16.371,-18.855,-11,0.224555116,,0.04772607,2812.6722
16.539,-18.706,-11,0.043931765,,0.14970341,2812.821904
16.572,-18.677,-11,0.588391876,,0.029287844,2812.851192
17.009,-18.283,-11,0.050249378,,0.392261251,2813.243453
17.046,-18.249,-11,0.599733274,,0.033499585,2813.276952
17.478,-17.833,-11,0.024758837,,0.399822183,2813.676775
17.496,-17.816,-11,0.294156421,,0.016505891,2813.69328
17.704,-17.608,-11,0.024041631,,0.196104281,2813.889385
17.721,-17.591,-11,0.605324706,,0.016027754,2813.905412
18.144,-17.158,-11,0.039623226,,0.403549804,2814.308962
18.171,-17.129,-11,0.583211797,,0.026415484,2814.335378
18.565,-16.699,-11,0.063031738,,0.388807865,2814.724186
18.607,-16.652,-11,0.225304239,,0.042021159,2814.766207
18.756,-16.483,-11,0.050990195,,0.150202826,2814.91641
18.79,-16.445,-11,0.616950565,,0.033993463,2814.950403
19.192,-15.977,-11,0.072470684,,0.411300377,2815.361703
19.238,-15.921,-11,0.54052012,,0.048313789,2815.410017
19.577,-15.5,-11,0.03764306,,0.360346747,2815.770364
19.601,-15.471,-11,0.284431011,,0.025095374,2815.795459
19.775,-15.246,-11,0.045,,0.189620674,2815.98508
19.802,-15.21,-11,0.590404099,,0.03,2816.01508
20.158,-14.739,-11,0.065215029,,0.393602733,2816.408683
20.196,-14.686,-11,0.555202666,,0.043476686,2816.452159
20.517,-14.233,-11,0.029410882,,0.37013511,2816.822295
20.534,-14.209,-11,0.299546324,,0.019607255,2816.841902
20.702,-13.961,-11,0.010816654,,0.199697549,2817.041599
20.708,-13.952,-11,0.607679192,,0.007211103,2817.04881
21.043,-13.445,-11,0.066573268,,0.405119461,2817.45393
21.079,-13.389,-11,0.569759598,,0.044382179,2817.498312
21.378,-12.904,-11,0.024698178,,0.379839732,2817.878152
21.391,-12.883,-11,0.26136947,,0.016465452,2817.894617
21.524,-12.658,-11,0.044777226,,0.174246314,2818.068864
21.546,-12.619,-11,0.604298767,,0.029851484,2818.098715
21.847,-12.095,-11,0.064007812,,0.402865845,2818.501581
21.878,-12.039,-11,0.573529424,,0.042671875,2818.544253
22.148,-11.533,-11,0.038013156,,0.382352949,2818.926606
22.165,-11.499,-11,0.278172608,,0.025342104,2818.951948
22.291,-11.251,-11,0.062609903,,0.185448406,2819.137396
22.319,-11.195,-11,0.564389936,,0.041739936,2819.179136
22.569,-10.689,-11,0.061741396,,0.376259957,2819.555396
22.595,-10.633,-11,0.556730635,,0.041160931,2819.596557
22.825,-10.126,-11,0.037161808,,0.371153757,2819.967711
22.84,-10.092,-11,0.283494268,,0.024774539,2819.992485
22.953,-9.832,-11,0.046615448,,0.188996179,2820.181482
22.971,-9.789,-11,0.549153895,,0.031076965,2820.212559
23.182,-9.282,-11,0.060539243,,0.366102596,2820.578661
23.205,-9.226,-11,0.601365114,,0.040359496,2820.619021
23.419,-8.664,-11,0.06074537,,0.400910076,2821.019931
23.44,-8.607,-11,0.239135945,,0.040496913,2821.060428
23.521,-8.382,-11,0.059464275,,0.159423963,2821.219852
23.541,-8.326,-11,0.595162163,,0.03964285,2821.259494
23.734,-7.763,-11,0.018027756,,0.396774775,2821.656269
23.74,-7.746,-11,0.629123994,,0.012018504,2821.668288
23.926,-7.145,-11,0.059481089,,0.419415996,2822.087704
23.943,-7.088,-11,0.234200769,,0.03965406,2822.127358
24.008,-6.863,-11,0.05,,0.156133846,2822.283492
24.022,-6.815,-11,0.592190848,,0.033333333,2822.316825
24.179,-6.244,-11,0.048270074,,0.394793898,2822.711619
24.19,-6.197,-11,0.587439359,,0.032180049,2822.743799
24.328,-5.626,-11,0.058463664,,0.391626239,2823.135425
24.341,-5.569,-11,0.230488611,,0.038975776,2823.174401
24.391,-5.344,-11,0.057271284,,0.153659074,2823.32806
24.403,-5.288,-11,0.574254299,,0.038180856,2823.366241
24.521,-4.726,-11,0.038639358,,0.382836199,2823.749077
24.528,-4.688,-11,0.589885582,,0.025759572,2823.774837
24.63,-4.107,-11,0.057706152,,0.393257055,2824.168094
24.639,-4.05,-11,0.284580393,,0.038470768,2824.206564
24.684,-3.769,-11,0.62522396,,0.189720262,2824.396285
24.772,-3.15,-11,0.056435804,,0.416815973,2824.813101
24.779,-3.094,-11,0.565409586,,0.037623869,2824.850725
24.841,-2.532,-11,0.05731492,,0.376939724,2825.227664
24.847,-2.475,-11,0.225977875,,0.038209946,2825.265874
24.868,-2.25,-11,0.056222771,,0.150651917,2825.416526
24.873,-2.194,-11,0.62093639,,0.037481847,2825.454008
24.922,-1.575,-11,0.0560803,,0.413957593,2825.867966
24.925,-1.519,-11,0.563647053,,0.037386866,2825.905352
24.952,-0.956,-11,0.056035703,,0.375764702,2826.281117
24.954,-0.9,-11,0.225108863,,0.037357135,2826.318474
24.961,-0.675,-11,0.056008928,,0.150072575,2826.468547
24.962,-0.619,-11,0.61908077,,0.037339285,2826.505886
24.972,0,-11,0.61908077,,0.412720513,2826.918607
24.962,0.619,-11,0.056008928,,0.412720513,2827.331327
24.961,0.675,-11,0.225108863,,0.037339285,2827.368666
24.954,0.9,-11,0.056035703,,0.150072575,2827.518739
24.952,0.956,-11,0.563647053,,0.037357135,2827.556096
24.925,1.519,-11,0.0560803,,0.375764702,2827.931861
24.922,1.575,-11,0.62093639,,0.037386866,2827.969248
24.873,2.194,-11,0.056222771,,0.413957593,2828.383205
24.868,2.25,-11,0.225977875,,0.037481847,2828.420687
24.847,2.475,-11,0.05731492,,0.150651917,2828.571339
24.841,2.532,-11,0.565409586,,0.038209946,2828.609549
24.779,3.094,-11,0.056435804,,0.376939724,2828.986489
24.772,3.15,-11,0.62522396,,0.037623869,2829.024113
24.684,3.769,-11,0.284580393,,0.416815973,2829.440929
24.639,4.05,-11,0.057706152,,0.189720262,2829.630649
24.63,4.107,-11,0.589885582,,0.038470768,2829.66912
24.528,4.688,-11,0.038639358,,0.393257055,2830.062377
24.521,4.726,-11,0.574254299,,0.025759572,2830.088136
24.403,5.288,-11,0.057271284,,0.382836199,2830.470972
24.391,5.344,-11,0.230488611,,0.038180856,2830.509153
24.341,5.569,-11,0.058463664,,0.153659074,2830.662812
24.328,5.626,-11,0.587439359,,0.038975776,2830.701788
24.19,6.197,-11,0.048270074,,0.391626239,2831.093414
24.179,6.244,-11,0.592190848,,0.032180049,2831.125594
24.022,6.815,-11,0.05,,0.394793898,2831.520388
24.008,6.863,-11,0.234200769,,0.033333333,2831.553722
23.943,7.088,-11,0.059481089,,0.156133846,2831.709855
23.926,7.145,-11,0.629123994,,0.03965406,2831.74951
23.74,7.746,-11,0.018027756,,0.419415996,2832.168926
23.734,7.763,-11,0.595162163,,0.012018504,2832.180944
23.541,8.326,-11,0.059464275,,0.396774775,2832.577719
23.521,8.382,-11,0.239135945,,0.03964285,2832.617362
23.44,8.607,-11,0.06074537,,0.159423963,2832.776786
23.419,8.664,-11,0.601365114,,0.040496913,2832.817283
23.205,9.226,-11,0.060539243,,0.400910076,2833.218193
23.182,9.282,-11,0.549153895,,0.040359496,2833.258552
22.971,9.789,-11,0.046615448,,0.366102596,2833.624655
22.953,9.832,-11,0.283494268,,0.031076965,2833.655732
22.84,10.092,-11,0.037161808,,0.188996179,2833.844728
22.825,10.126,-11,0.556730635,,0.024774539,2833.869502
22.595,10.633,-11,0.061741396,,0.371153757,2834.240656
22.569,10.689,-11,0.564389936,,0.041160931,2834.281817
22.319,11.195,-11,0.062609903,,0.376259957,2834.658077
22.291,11.251,-11,0.278172608,,0.041739936,2834.699817
22.165,11.499,-11,0.038013156,,0.185448406,2834.885265
22.148,11.533,-11,0.573529424,,0.025342104,2834.910607
21.878,12.039,-11,0.064007812,,0.382352949,2835.29296
21.847,12.095,-11,0.604298767,,0.042671875,2835.335632
21.546,12.619,-11,0.044777226,,0.402865845,2835.738498
21.524,12.658,-11,0.26136947,,0.029851484,2835.76835
21.391,12.883,-11,0.024698178,,0.174246314,2835.942596
21.378,12.904,-11,0.569759598,,0.016465452,2835.959061
21.079,13.389,-11,0.066573268,,0.379839732,2836.338901
21.043,13.445,-11,0.607679192,,0.044382179,2836.383283
20.708,13.952,-11,0.010816654,,0.405119461,2836.788403
20.702,13.961,-11,0.299546324,,0.007211103,2836.795614
20.534,14.209,-11,0.029410882,,0.199697549,2836.995311
20.517,14.233,-11,0.555202666,,0.019607255,2837.014919
20.196,14.686,-11,0.065215029,,0.37013511,2837.385054
20.158,14.739,-11,0.590404099,,0.043476686,2837.42853
19.802,15.21,-11,0.045,,0.393602733,2837.822133
19.775,15.246,-11,0.284431011,,0.03,2837.852133
19.601,15.471,-11,0.03764306,,0.189620674,2838.041754
19.577,15.5,-11,0.54052012,,0.025095374,2838.066849
19.238,15.921,-11,0.072470684,,0.360346747,2838.427196
19.192,15.977,-11,0.616950565,,0.048313789,2838.47551
18.79,16.445,-11,0.050990195,,0.411300377,2838.88681
18.756,16.483,-11,0.225304239,,0.033993463,2838.920804
18.607,16.652,-11,0.063031738,,0.150202826,2839.071006
18.565,16.699,-11,0.583211797,,0.042021159,2839.113028
18.171,17.129,-11,0.039623226,,0.388807865,2839.501835
18.144,17.158,-11,0.605324706,,0.026415484,2839.528251
17.721,17.591,-11,0.024041631,,0.403549804,2839.931801
17.704,17.608,-11,0.294156421,,0.016027754,2839.947829
17.496,17.816,-11,0.024758837,,0.196104281,2840.143933
17.478,17.833,-11,0.599733274,,0.016505891,2840.160439
17.046,18.249,-11,0.050249378,,0.399822183,2840.560261
17.009,18.283,-11,0.588391876,,0.033499585,2840.59376
16.572,18.677,-11,0.043931765,,0.392261251,2840.986022
16.539,18.706,-11,0.224555116,,0.029287844,2841.01531
16.371,18.855,-11,0.071589105,,0.14970341,2841.165013
16.317,18.902,-11,0.610239297,,0.04772607,2841.212739
15.851,19.296,-11,0.05481788,,0.406826198,2841.619565
15.808,19.33,-11,0.578626823,,0.036545254,2841.65611
15.355,19.69,-11,0.067007462,,0.385751215,2842.041862
